CategoryLabelName,CategoryTextName,LabelName1,TextName1,LabelName2,TextName2,CosineSimilarity
/m/04brg2,Tableware,/m/03q5c7,Saucer,/m/0dt3t,Fork,0.443697988986969
/m/04brg2,Tableware,/m/03q5c7,Saucer,/m/0h8n27j,Serving tray,0.4832502603530884
/m/04brg2,Tableware,/m/03q5c7,Saucer,/m/0h8n6ft,Cake stand,0.40676403045654297
/m/04brg2,Tableware,/m/0440zs,Cocktail shaker,/m/04dr76w,Bottle,0.5547573566436768
/m/04brg2,Tableware,/m/0440zs,Cocktail shaker,/m/04kkgm,Bowl,0.4774371087551117
/m/04brg2,Tableware,/m/0440zs,Cocktail shaker,/m/050gv4,Plate,0.4634772539138794
/m/04brg2,Tableware,/m/0440zs,Cocktail shaker,/m/054fyh,Pitcher (Container),0.5090705156326294
/m/04brg2,Tableware,/m/0440zs,Cocktail shaker,/m/058qzx,Kitchen knife,0.5783638954162598
/m/04brg2,Tableware,/m/0440zs,Cocktail shaker,/m/08hvt4,Jug,0.39026767015457153
/m/04brg2,Tableware,/m/0440zs,Cocktail shaker,/m/099ssp,Platter,0.4102060794830322
/m/04brg2,Tableware,/m/0440zs,Cocktail shaker,/m/09tvcd,Wine glass,0.6171694993972778
/m/04brg2,Tableware,/m/0440zs,Cocktail shaker,/m/0cmx8,Spoon,0.4879876375198364
/m/04brg2,Tableware,/m/0440zs,Cocktail shaker,/m/0dt3t,Fork,0.4290185570716858
/m/04brg2,Tableware,/m/0440zs,Cocktail shaker,/m/0h8n27j,Serving tray,0.5762269496917725
/m/04brg2,Tableware,/m/0440zs,Cocktail shaker,/m/0h8n6ft,Cake stand,0.5394198894500732
/m/04brg2,Tableware,/m/04dr76w,Bottle,/m/04kkgm,Bowl,0.5390633344650269
/m/04brg2,Tableware,/m/04dr76w,Bottle,/m/050gv4,Plate,0.6195911169052124
/m/04brg2,Tableware,/m/04dr76w,Bottle,/m/054fyh,Pitcher (Container),0.4478726387023926
/m/04brg2,Tableware,/m/04dr76w,Bottle,/m/058qzx,Kitchen knife,0.47135311365127563
/m/04brg2,Tableware,/m/04dr76w,Bottle,/m/08hvt4,Jug,0.4064366817474365
/m/04brg2,Tableware,/m/04dr76w,Bottle,/m/099ssp,Platter,0.502189576625824
/m/04brg2,Tableware,/m/04dr76w,Bottle,/m/09tvcd,Wine glass,0.6478791236877441
/m/04brg2,Tableware,/m/04dr76w,Bottle,/m/0cmx8,Spoon,0.5840937495231628
/m/04brg2,Tableware,/m/04dr76w,Bottle,/m/0dt3t,Fork,0.4892909526824951
/m/04brg2,Tableware,/m/04dr76w,Bottle,/m/0h8n27j,Serving tray,0.5005047917366028
/m/04brg2,Tableware,/m/04dr76w,Bottle,/m/0h8n6ft,Cake stand,0.43792688846588135
/m/04brg2,Tableware,/m/04kkgm,Bowl,/m/050gv4,Plate,0.45509588718414307
/m/04brg2,Tableware,/m/04kkgm,Bowl,/m/054fyh,Pitcher (Container),0.4170524477958679
/m/04brg2,Tableware,/m/04kkgm,Bowl,/m/058qzx,Kitchen knife,0.4256080985069275
/m/04brg2,Tableware,/m/04kkgm,Bowl,/m/08hvt4,Jug,0.3906196653842926
/m/04brg2,Tableware,/m/04kkgm,Bowl,/m/099ssp,Platter,0.3713211417198181
/m/04brg2,Tableware,/m/04kkgm,Bowl,/m/09tvcd,Wine glass,0.47500187158584595
/m/04brg2,Tableware,/m/04kkgm,Bowl,/m/0cmx8,Spoon,0.46652525663375854
/m/04brg2,Tableware,/m/04kkgm,Bowl,/m/0dt3t,Fork,0.44158610701560974
/m/04brg2,Tableware,/m/04kkgm,Bowl,/m/0h8n27j,Serving tray,0.4417476952075958
/m/04brg2,Tableware,/m/04kkgm,Bowl,/m/0h8n6ft,Cake stand,0.42561134696006775
/m/04brg2,Tableware,/m/050gv4,Plate,/m/054fyh,Pitcher (Container),0.4500987231731415
/m/04brg2,Tableware,/m/050gv4,Plate,/m/058qzx,Kitchen knife,0.5080257058143616
/m/04brg2,Tableware,/m/050gv4,Plate,/m/08hvt4,Jug,0.44800400733947754
/m/04brg2,Tableware,/m/050gv4,Plate,/m/099ssp,Platter,0.7597764730453491
/m/04brg2,Tableware,/m/050gv4,Plate,/m/09tvcd,Wine glass,0.5405120849609375
/m/04brg2,Tableware,/m/050gv4,Plate,/m/0cmx8,Spoon,0.6128228902816772
/m/04brg2,Tableware,/m/050gv4,Plate,/m/0dt3t,Fork,0.4961397051811218
/m/04brg2,Tableware,/m/050gv4,Plate,/m/0h8n27j,Serving tray,0.6159180998802185
/m/04brg2,Tableware,/m/050gv4,Plate,/m/0h8n6ft,Cake stand,0.5257877707481384
/m/04brg2,Tableware,/m/054fyh,Pitcher (Container),/m/058qzx,Kitchen knife,0.43781864643096924
/m/04brg2,Tableware,/m/054fyh,Pitcher (Container),/m/08hvt4,Jug,0.3629973530769348
/m/04brg2,Tableware,/m/054fyh,Pitcher (Container),/m/099ssp,Platter,0.469568133354187
/m/04brg2,Tableware,/m/054fyh,Pitcher (Container),/m/09tvcd,Wine glass,0.39015692472457886
/m/04brg2,Tableware,/m/054fyh,Pitcher (Container),/m/0cmx8,Spoon,0.3978169560432434
/m/04brg2,Tableware,/m/054fyh,Pitcher (Container),/m/0dt3t,Fork,0.39424774050712585
/m/04brg2,Tableware,/m/054fyh,Pitcher (Container),/m/0h8n27j,Serving tray,0.48231396079063416
/m/04brg2,Tableware,/m/054fyh,Pitcher (Container),/m/0h8n6ft,Cake stand,0.4019063711166382
/m/04brg2,Tableware,/m/058qzx,Kitchen knife,/m/08hvt4,Jug,0.38480496406555176
/m/04brg2,Tableware,/m/058qzx,Kitchen knife,/m/099ssp,Platter,0.4022896885871887
/m/04brg2,Tableware,/m/058qzx,Kitchen knife,/m/09tvcd,Wine glass,0.5589388012886047
/m/04brg2,Tableware,/m/058qzx,Kitchen knife,/m/0cmx8,Spoon,0.5510461330413818
/m/04brg2,Tableware,/m/058qzx,Kitchen knife,/m/0dt3t,Fork,0.47990769147872925
/m/04brg2,Tableware,/m/058qzx,Kitchen knife,/m/0h8n27j,Serving tray,0.5835015773773193
/m/04brg2,Tableware,/m/058qzx,Kitchen knife,/m/0h8n6ft,Cake stand,0.5609468221664429
/m/04brg2,Tableware,/m/08hvt4,Jug,/m/099ssp,Platter,0.3864516019821167
/m/04brg2,Tableware,/m/08hvt4,Jug,/m/09tvcd,Wine glass,0.37157484889030457
/m/04brg2,Tableware,/m/08hvt4,Jug,/m/0cmx8,Spoon,0.44118887186050415
/m/04brg2,Tableware,/m/08hvt4,Jug,/m/0dt3t,Fork,0.45860761404037476
/m/04brg2,Tableware,/m/08hvt4,Jug,/m/0h8n27j,Serving tray,0.43637433648109436
/m/04brg2,Tableware,/m/08hvt4,Jug,/m/0h8n6ft,Cake stand,0.36595290899276733
/m/04brg2,Tableware,/m/099ssp,Platter,/m/09tvcd,Wine glass,0.4059639573097229
/m/04brg2,Tableware,/m/099ssp,Platter,/m/0cmx8,Spoon,0.5308187007904053
/m/04brg2,Tableware,/m/099ssp,Platter,/m/0dt3t,Fork,0.4030338525772095
/m/04brg2,Tableware,/m/099ssp,Platter,/m/0h8n27j,Serving tray,0.46152764558792114
/m/04brg2,Tableware,/m/099ssp,Platter,/m/0h8n6ft,Cake stand,0.34936803579330444
/m/04brg2,Tableware,/m/09tvcd,Wine glass,/m/0cmx8,Spoon,0.49553239345550537
/m/04brg2,Tableware,/m/09tvcd,Wine glass,/m/0dt3t,Fork,0.38443636894226074
/m/04brg2,Tableware,/m/09tvcd,Wine glass,/m/0h8n27j,Serving tray,0.6047478318214417
/m/04brg2,Tableware,/m/09tvcd,Wine glass,/m/0h8n6ft,Cake stand,0.5146848559379578
/m/04brg2,Tableware,/m/0cmx8,Spoon,/m/0dt3t,Fork,0.536687970161438
/m/04brg2,Tableware,/m/0cmx8,Spoon,/m/0h8n27j,Serving tray,0.5149943828582764
/m/04brg2,Tableware,/m/0cmx8,Spoon,/m/0h8n6ft,Cake stand,0.41581428050994873
/m/04brg2,Tableware,/m/0dt3t,Fork,/m/0h8n27j,Serving tray,0.41887012124061584
/m/04brg2,Tableware,/m/0dt3t,Fork,/m/0h8n6ft,Cake stand,0.40217289328575134
/m/04brg2,Tableware,/m/0h8n27j,Serving tray,/m/0h8n6ft,Cake stand,0.6275085210800171
/m/0h99cwc,Kitchen appliance,/m/029bxz,Oven,/m/02pjr4,Blender,0.581877589225769
/m/0h99cwc,Kitchen appliance,/m/029bxz,Oven,/m/02tsc9,Slow cooker,0.6150486469268799
/m/0h99cwc,Kitchen appliance,/m/029bxz,Oven,/m/03y6mg,Food processor,0.6092077493667603
/m/0h99cwc,Kitchen appliance,/m/029bxz,Oven,/m/040b_t,Refrigerator,0.6438825130462646
/m/0h99cwc,Kitchen appliance,/m/029bxz,Oven,/m/04z4wx,Waffle iron,0.4946897029876709
/m/0h99cwc,Kitchen appliance,/m/029bxz,Oven,/m/063rgb,Mixer,0.5804969072341919
/m/0h99cwc,Kitchen appliance,/m/029bxz,Oven,/m/07xyvk,Coffeemaker,0.541551411151886
/m/0h99cwc,Kitchen appliance,/m/029bxz,Oven,/m/0fx9l,Microwave oven,0.7264290452003479
/m/0h99cwc,Kitchen appliance,/m/029bxz,Oven,/m/0h8ntjv,Pressure cooker,0.5866879224777222
/m/0h99cwc,Kitchen appliance,/m/029bxz,Oven,/m/0ky7b,Dishwasher,0.6065407395362854
/m/0h99cwc,Kitchen appliance,/m/02pjr4,Blender,/m/02tsc9,Slow cooker,0.5968490839004517
/m/0h99cwc,Kitchen appliance,/m/02pjr4,Blender,/m/03y6mg,Food processor,0.6094570159912109
/m/0h99cwc,Kitchen appliance,/m/02pjr4,Blender,/m/040b_t,Refrigerator,0.5793012976646423
/m/0h99cwc,Kitchen appliance,/m/02pjr4,Blender,/m/04z4wx,Waffle iron,0.4375530481338501
/m/0h99cwc,Kitchen appliance,/m/02pjr4,Blender,/m/063rgb,Mixer,0.6959435939788818
/m/0h99cwc,Kitchen appliance,/m/02pjr4,Blender,/m/07xyvk,Coffeemaker,0.5932976603507996
/m/0h99cwc,Kitchen appliance,/m/02pjr4,Blender,/m/0fx9l,Microwave oven,0.47204333543777466
/m/0h99cwc,Kitchen appliance,/m/02pjr4,Blender,/m/0h8ntjv,Pressure cooker,0.5011115670204163
/m/0h99cwc,Kitchen appliance,/m/02pjr4,Blender,/m/0ky7b,Dishwasher,0.5532529354095459
/m/0h99cwc,Kitchen appliance,/m/02tsc9,Slow cooker,/m/03y6mg,Food processor,0.6872107982635498
/m/0h99cwc,Kitchen appliance,/m/02tsc9,Slow cooker,/m/040b_t,Refrigerator,0.5836867094039917
/m/0h99cwc,Kitchen appliance,/m/02tsc9,Slow cooker,/m/04z4wx,Waffle iron,0.4958930015563965
/m/0h99cwc,Kitchen appliance,/m/02tsc9,Slow cooker,/m/063rgb,Mixer,0.632615327835083
/m/0h99cwc,Kitchen appliance,/m/02tsc9,Slow cooker,/m/07xyvk,Coffeemaker,0.5401979684829712
/m/0h99cwc,Kitchen appliance,/m/02tsc9,Slow cooker,/m/0fx9l,Microwave oven,0.6096058487892151
/m/0h99cwc,Kitchen appliance,/m/02tsc9,Slow cooker,/m/0h8ntjv,Pressure cooker,0.6988396644592285
/m/0h99cwc,Kitchen appliance,/m/02tsc9,Slow cooker,/m/0ky7b,Dishwasher,0.5635770559310913
/m/0h99cwc,Kitchen appliance,/m/03y6mg,Food processor,/m/040b_t,Refrigerator,0.6347810626029968
/m/0h99cwc,Kitchen appliance,/m/03y6mg,Food processor,/m/04z4wx,Waffle iron,0.5220517516136169
/m/0h99cwc,Kitchen appliance,/m/03y6mg,Food processor,/m/063rgb,Mixer,0.645664393901825
/m/0h99cwc,Kitchen appliance,/m/03y6mg,Food processor,/m/07xyvk,Coffeemaker,0.5790104866027832
/m/0h99cwc,Kitchen appliance,/m/03y6mg,Food processor,/m/0fx9l,Microwave oven,0.6018312573432922
/m/0h99cwc,Kitchen appliance,/m/03y6mg,Food processor,/m/0h8ntjv,Pressure cooker,0.6533083915710449
/m/0h99cwc,Kitchen appliance,/m/03y6mg,Food processor,/m/0ky7b,Dishwasher,0.6171125173568726
/m/0h99cwc,Kitchen appliance,/m/040b_t,Refrigerator,/m/04z4wx,Waffle iron,0.46297353506088257
/m/0h99cwc,Kitchen appliance,/m/040b_t,Refrigerator,/m/063rgb,Mixer,0.6169606447219849
/m/0h99cwc,Kitchen appliance,/m/040b_t,Refrigerator,/m/07xyvk,Coffeemaker,0.5938549041748047
/m/0h99cwc,Kitchen appliance,/m/040b_t,Refrigerator,/m/0fx9l,Microwave oven,0.5724532008171082
/m/0h99cwc,Kitchen appliance,/m/040b_t,Refrigerator,/m/0h8ntjv,Pressure cooker,0.5380997061729431
/m/0h99cwc,Kitchen appliance,/m/040b_t,Refrigerator,/m/0ky7b,Dishwasher,0.648942232131958
/m/0h99cwc,Kitchen appliance,/m/04z4wx,Waffle iron,/m/063rgb,Mixer,0.46330752968788147
/m/0h99cwc,Kitchen appliance,/m/04z4wx,Waffle iron,/m/07xyvk,Coffeemaker,0.4303283989429474
/m/0h99cwc,Kitchen appliance,/m/04z4wx,Waffle iron,/m/0fx9l,Microwave oven,0.5262106657028198
/m/0h99cwc,Kitchen appliance,/m/04z4wx,Waffle iron,/m/0h8ntjv,Pressure cooker,0.4828696548938751
/m/0h99cwc,Kitchen appliance,/m/04z4wx,Waffle iron,/m/0ky7b,Dishwasher,0.44827038049697876
/m/0h99cwc,Kitchen appliance,/m/063rgb,Mixer,/m/07xyvk,Coffeemaker,0.595204770565033
/m/0h99cwc,Kitchen appliance,/m/063rgb,Mixer,/m/0fx9l,Microwave oven,0.5585415959358215
/m/0h99cwc,Kitchen appliance,/m/063rgb,Mixer,/m/0h8ntjv,Pressure cooker,0.6499345302581787
/m/0h99cwc,Kitchen appliance,/m/063rgb,Mixer,/m/0ky7b,Dishwasher,0.638312041759491
/m/0h99cwc,Kitchen appliance,/m/07xyvk,Coffeemaker,/m/0fx9l,Microwave oven,0.43972447514533997
/m/0h99cwc,Kitchen appliance,/m/07xyvk,Coffeemaker,/m/0h8ntjv,Pressure cooker,0.5208343267440796
/m/0h99cwc,Kitchen appliance,/m/07xyvk,Coffeemaker,/m/0ky7b,Dishwasher,0.5284076929092407
/m/0h99cwc,Kitchen appliance,/m/0fx9l,Microwave oven,/m/0h8ntjv,Pressure cooker,0.5550888776779175
/m/0h99cwc,Kitchen appliance,/m/0fx9l,Microwave oven,/m/0ky7b,Dishwasher,0.5792912244796753
/m/0h99cwc,Kitchen appliance,/m/0h8ntjv,Pressure cooker,/m/0ky7b,Dishwasher,0.5520676970481873
/m/02crq1,Couch,/m/03m3pdh,Sofa bed,/m/0703r8,Loveseat,0.5205649137496948
/m/03ssj5,Bed,/m/061hd_,Infant bed,/m/026qbn5,Studio couch,0.5244699716567993
/m/04bcr3,Table,/m/078n6m,Coffee table,/m/0h8n5zk,Kitchen & dining room table,0.7036811113357544
/m/01x3z,Clock,/m/046dlr,Alarm clock,/m/06_72j,Digital clock,0.6944053173065186
/m/01x3z,Clock,/m/046dlr,Alarm clock,/m/0h8mzrc,Wall clock,0.7645484805107117
/m/01x3z,Clock,/m/06_72j,Digital clock,/m/0h8mzrc,Wall clock,0.7697052955627441
/m/06msq,Sculpture,/m/0152hh,Snowman,/m/04yqq2,Bust,0.4001506567001343
/m/06msq,Sculpture,/m/0152hh,Snowman,/m/01yx86,Bronze sculpture,0.3693941533565521
/m/06msq,Sculpture,/m/04yqq2,Bust,/m/01yx86,Bronze sculpture,0.4417096972465515
/m/0h8nr_l,Bathroom accessory,/m/0162_1,Towel,/m/09gtd,Toilet paper,0.656453013420105
/m/0h8nr_l,Bathroom accessory,/m/0162_1,Towel,/m/0c3mkw,Soap dispenser,0.5239965915679932
/m/0h8nr_l,Bathroom accessory,/m/0162_1,Towel,/m/0h8nsvg,Facial tissue holder,0.47566327452659607
/m/0h8nr_l,Bathroom accessory,/m/09gtd,Toilet paper,/m/0c3mkw,Soap dispenser,0.6121602058410645
/m/0h8nr_l,Bathroom accessory,/m/09gtd,Toilet paper,/m/0h8nsvg,Facial tissue holder,0.4900127053260803
/m/0h8nr_l,Bathroom accessory,/m/0c3mkw,Soap dispenser,/m/0h8nsvg,Facial tissue holder,0.4976572096347809
/m/01xgg_,Medical equipment,/m/012ysf,Syringe,/m/02lbcq,Stretcher,0.4636653959751129
/m/01xgg_,Medical equipment,/m/012ysf,Syringe,/m/073g6,Stethoscope,0.5465859174728394
/m/01xgg_,Medical equipment,/m/012ysf,Syringe,/m/0j496,Band-aid,0.5180440545082092
/m/01xgg_,Medical equipment,/m/02lbcq,Stretcher,/m/073g6,Stethoscope,0.5645902752876282
/m/01xgg_,Medical equipment,/m/02lbcq,Stretcher,/m/0j496,Band-aid,0.4627395570278168
/m/01xgg_,Medical equipment,/m/073g6,Stethoscope,/m/0j496,Band-aid,0.5263162851333618
/m/04szw,Musical instrument,/m/013y1f,Organ (Musical Instrument),/m/018j2,Banjo,0.46989068388938904
/m/04szw,Musical instrument,/m/013y1f,Organ (Musical Instrument),/m/01xqw,Cello,0.5831262469291687
/m/04szw,Musical instrument,/m/013y1f,Organ (Musical Instrument),/m/026t6,Drum,0.4819788634777069
/m/04szw,Musical instrument,/m/013y1f,Organ (Musical Instrument),/m/0319l,French horn,0.48104146122932434
/m/04szw,Musical instrument,/m/013y1f,Organ (Musical Instrument),/m/0342h,Guitar,0.5773378610610962
/m/04szw,Musical instrument,/m/013y1f,Organ (Musical Instrument),/m/03m5k,Harp,0.49009451270103455
/m/04szw,Musical instrument,/m/013y1f,Organ (Musical Instrument),/m/03q5t,Harpsichord,0.5455690622329712
/m/04szw,Musical instrument,/m/013y1f,Organ (Musical Instrument),/m/03qjg,Harmonica,0.4726935029029846
/m/04szw,Musical instrument,/m/013y1f,Organ (Musical Instrument),/m/057cc,Musical keyboard,0.5778157711029053
/m/04szw,Musical instrument,/m/013y1f,Organ (Musical Instrument),/m/05kms,Oboe,0.36300668120384216
/m/04szw,Musical instrument,/m/013y1f,Organ (Musical Instrument),/m/05r5c,Piano,0.6000254154205322
/m/04szw,Musical instrument,/m/013y1f,Organ (Musical Instrument),/m/06ncr,Saxophone,0.5864594578742981
/m/04szw,Musical instrument,/m/013y1f,Organ (Musical Instrument),/m/07c6l,Trombone,0.5244402885437012
/m/04szw,Musical instrument,/m/013y1f,Organ (Musical Instrument),/m/07gql,Trumpet,0.5211473703384399
/m/04szw,Musical instrument,/m/013y1f,Organ (Musical Instrument),/m/07y_7,Violin,0.6286108493804932
/m/04szw,Musical instrument,/m/013y1f,Organ (Musical Instrument),/m/0f8s22,Chime,0.3478204011917114
/m/04szw,Musical instrument,/m/013y1f,Organ (Musical Instrument),/m/0l14j_,Flute,0.4965328574180603
/m/04szw,Musical instrument,/m/013y1f,Organ (Musical Instrument),/m/0mkg,Accordion,0.49601513147354126
/m/04szw,Musical instrument,/m/013y1f,Organ (Musical Instrument),/m/0xzly,Maraca,0.2929859459400177
/m/04szw,Musical instrument,/m/018j2,Banjo,/m/01xqw,Cello,0.6316832304000854
/m/04szw,Musical instrument,/m/018j2,Banjo,/m/026t6,Drum,0.5405259728431702
/m/04szw,Musical instrument,/m/018j2,Banjo,/m/0319l,French horn,0.5062823295593262
/m/04szw,Musical instrument,/m/018j2,Banjo,/m/0342h,Guitar,0.5665016174316406
/m/04szw,Musical instrument,/m/018j2,Banjo,/m/03m5k,Harp,0.4949358403682709
/m/04szw,Musical instrument,/m/018j2,Banjo,/m/03q5t,Harpsichord,0.5229358077049255
/m/04szw,Musical instrument,/m/018j2,Banjo,/m/03qjg,Harmonica,0.42420920729637146
/m/04szw,Musical instrument,/m/018j2,Banjo,/m/057cc,Musical keyboard,0.5326574444770813
/m/04szw,Musical instrument,/m/018j2,Banjo,/m/05kms,Oboe,0.5082611441612244
/m/04szw,Musical instrument,/m/018j2,Banjo,/m/05r5c,Piano,0.6270508766174316
/m/04szw,Musical instrument,/m/018j2,Banjo,/m/06ncr,Saxophone,0.6043557524681091
/m/04szw,Musical instrument,/m/018j2,Banjo,/m/07c6l,Trombone,0.5477759838104248
/m/04szw,Musical instrument,/m/018j2,Banjo,/m/07gql,Trumpet,0.501571774482727
/m/04szw,Musical instrument,/m/018j2,Banjo,/m/07y_7,Violin,0.5815016031265259
/m/04szw,Musical instrument,/m/018j2,Banjo,/m/0f8s22,Chime,0.3921082019805908
/m/04szw,Musical instrument,/m/018j2,Banjo,/m/0l14j_,Flute,0.558522641658783
/m/04szw,Musical instrument,/m/018j2,Banjo,/m/0mkg,Accordion,0.5084181427955627
/m/04szw,Musical instrument,/m/018j2,Banjo,/m/0xzly,Maraca,0.3742191195487976
/m/04szw,Musical instrument,/m/01xqw,Cello,/m/026t6,Drum,0.5891997814178467
/m/04szw,Musical instrument,/m/01xqw,Cello,/m/0319l,French horn,0.4883592128753662
/m/04szw,Musical instrument,/m/01xqw,Cello,/m/0342h,Guitar,0.7039648294448853
/m/04szw,Musical instrument,/m/01xqw,Cello,/m/03m5k,Harp,0.5511698722839355
/m/04szw,Musical instrument,/m/01xqw,Cello,/m/03q5t,Harpsichord,0.5664970278739929
/m/04szw,Musical instrument,/m/01xqw,Cello,/m/03qjg,Harmonica,0.5264115929603577
/m/04szw,Musical instrument,/m/01xqw,Cello,/m/057cc,Musical keyboard,0.6208294630050659
/m/04szw,Musical instrument,/m/01xqw,Cello,/m/05kms,Oboe,0.5229829549789429
/m/04szw,Musical instrument,/m/01xqw,Cello,/m/05r5c,Piano,0.7546267509460449
/m/04szw,Musical instrument,/m/01xqw,Cello,/m/06ncr,Saxophone,0.7329522371292114
/m/04szw,Musical instrument,/m/01xqw,Cello,/m/07c6l,Trombone,0.6079262495040894
/m/04szw,Musical instrument,/m/01xqw,Cello,/m/07gql,Trumpet,0.5857823491096497
/m/04szw,Musical instrument,/m/01xqw,Cello,/m/07y_7,Violin,0.7642104029655457
/m/04szw,Musical instrument,/m/01xqw,Cello,/m/0f8s22,Chime,0.4770221412181854
/m/04szw,Musical instrument,/m/01xqw,Cello,/m/0l14j_,Flute,0.617444634437561
/m/04szw,Musical instrument,/m/01xqw,Cello,/m/0mkg,Accordion,0.5517278909683228
/m/04szw,Musical instrument,/m/01xqw,Cello,/m/0xzly,Maraca,0.4066585898399353
/m/04szw,Musical instrument,/m/026t6,Drum,/m/0319l,French horn,0.48831313848495483
/m/04szw,Musical instrument,/m/026t6,Drum,/m/0342h,Guitar,0.6313272714614868
/m/04szw,Musical instrument,/m/026t6,Drum,/m/03m5k,Harp,0.5220431089401245
/m/04szw,Musical instrument,/m/026t6,Drum,/m/03q5t,Harpsichord,0.49032431840896606
/m/04szw,Musical instrument,/m/026t6,Drum,/m/03qjg,Harmonica,0.4589746594429016
/m/04szw,Musical instrument,/m/026t6,Drum,/m/057cc,Musical keyboard,0.5981333255767822
/m/04szw,Musical instrument,/m/026t6,Drum,/m/05kms,Oboe,0.4791145920753479
/m/04szw,Musical instrument,/m/026t6,Drum,/m/05r5c,Piano,0.6453408598899841
/m/04szw,Musical instrument,/m/026t6,Drum,/m/06ncr,Saxophone,0.5570874214172363
/m/04szw,Musical instrument,/m/026t6,Drum,/m/07c6l,Trombone,0.5911505818367004
/m/04szw,Musical instrument,/m/026t6,Drum,/m/07gql,Trumpet,0.6219213008880615
/m/04szw,Musical instrument,/m/026t6,Drum,/m/07y_7,Violin,0.6004709005355835
/m/04szw,Musical instrument,/m/026t6,Drum,/m/0f8s22,Chime,0.4688863754272461
/m/04szw,Musical instrument,/m/026t6,Drum,/m/0l14j_,Flute,0.6238414645195007
/m/04szw,Musical instrument,/m/026t6,Drum,/m/0mkg,Accordion,0.4870416522026062
/m/04szw,Musical instrument,/m/026t6,Drum,/m/0xzly,Maraca,0.37423813343048096
/m/04szw,Musical instrument,/m/0319l,French horn,/m/0342h,Guitar,0.47514334321022034
/m/04szw,Musical instrument,/m/0319l,French horn,/m/03m5k,Harp,0.5466868877410889
/m/04szw,Musical instrument,/m/0319l,French horn,/m/03q5t,Harpsichord,0.5244469046592712
/m/04szw,Musical instrument,/m/0319l,French horn,/m/03qjg,Harmonica,0.48710039258003235
/m/04szw,Musical instrument,/m/0319l,French horn,/m/057cc,Musical keyboard,0.5192601680755615
/m/04szw,Musical instrument,/m/0319l,French horn,/m/05kms,Oboe,0.3466472625732422
/m/04szw,Musical instrument,/m/0319l,French horn,/m/05r5c,Piano,0.5177054405212402
/m/04szw,Musical instrument,/m/0319l,French horn,/m/06ncr,Saxophone,0.5237648487091064
/m/04szw,Musical instrument,/m/0319l,French horn,/m/07c6l,Trombone,0.48455649614334106
/m/04szw,Musical instrument,/m/0319l,French horn,/m/07gql,Trumpet,0.5028101801872253
/m/04szw,Musical instrument,/m/0319l,French horn,/m/07y_7,Violin,0.5288045406341553
/m/04szw,Musical instrument,/m/0319l,French horn,/m/0f8s22,Chime,0.3929045796394348
/m/04szw,Musical instrument,/m/0319l,French horn,/m/0l14j_,Flute,0.4998568296432495
/m/04szw,Musical instrument,/m/0319l,French horn,/m/0mkg,Accordion,0.44484248757362366
/m/04szw,Musical instrument,/m/0319l,French horn,/m/0xzly,Maraca,0.3181622624397278
/m/04szw,Musical instrument,/m/0342h,Guitar,/m/03m5k,Harp,0.5560405850410461
/m/04szw,Musical instrument,/m/0342h,Guitar,/m/03q5t,Harpsichord,0.5821782350540161
/m/04szw,Musical instrument,/m/0342h,Guitar,/m/03qjg,Harmonica,0.480800986289978
/m/04szw,Musical instrument,/m/0342h,Guitar,/m/057cc,Musical keyboard,0.6783637404441833
/m/04szw,Musical instrument,/m/0342h,Guitar,/m/05kms,Oboe,0.48404189944267273
/m/04szw,Musical instrument,/m/0342h,Guitar,/m/05r5c,Piano,0.7357285022735596
/m/04szw,Musical instrument,/m/0342h,Guitar,/m/06ncr,Saxophone,0.6812917590141296
/m/04szw,Musical instrument,/m/0342h,Guitar,/m/07c6l,Trombone,0.580021321773529
/m/04szw,Musical instrument,/m/0342h,Guitar,/m/07gql,Trumpet,0.6331195831298828
/m/04szw,Musical instrument,/m/0342h,Guitar,/m/07y_7,Violin,0.733063280582428
/m/04szw,Musical instrument,/m/0342h,Guitar,/m/0f8s22,Chime,0.42526665329933167
/m/04szw,Musical instrument,/m/0342h,Guitar,/m/0l14j_,Flute,0.5935198068618774
/m/04szw,Musical instrument,/m/0342h,Guitar,/m/0mkg,Accordion,0.5522571802139282
/m/04szw,Musical instrument,/m/0342h,Guitar,/m/0xzly,Maraca,0.3707513213157654
/m/04szw,Musical instrument,/m/03m5k,Harp,/m/03q5t,Harpsichord,0.6928069591522217
/m/04szw,Musical instrument,/m/03m5k,Harp,/m/03qjg,Harmonica,0.5475440621376038
/m/04szw,Musical instrument,/m/03m5k,Harp,/m/057cc,Musical keyboard,0.5096456408500671
/m/04szw,Musical instrument,/m/03m5k,Harp,/m/05kms,Oboe,0.4555516541004181
/m/04szw,Musical instrument,/m/03m5k,Harp,/m/05r5c,Piano,0.5446311831474304
/m/04szw,Musical instrument,/m/03m5k,Harp,/m/06ncr,Saxophone,0.5532208681106567
/m/04szw,Musical instrument,/m/03m5k,Harp,/m/07c6l,Trombone,0.4961104393005371
/m/04szw,Musical instrument,/m/03m5k,Harp,/m/07gql,Trumpet,0.5827869772911072
/m/04szw,Musical instrument,/m/03m5k,Harp,/m/07y_7,Violin,0.5453599095344543
/m/04szw,Musical instrument,/m/03m5k,Harp,/m/0f8s22,Chime,0.46028080582618713
/m/04szw,Musical instrument,/m/03m5k,Harp,/m/0l14j_,Flute,0.5197807550430298
/m/04szw,Musical instrument,/m/03m5k,Harp,/m/0mkg,Accordion,0.5268441438674927
