CategoryLabelName,CategoryTextName,LabelName,TextName,Top1Name,Top1Value,Top2Name,Top2Value,Top3Name,Top3Value,Top4Name,Top4Value,Top5Name,Top5Value
/m/014trl,Cosmetics,/m/05w9t9,Hair spray,Face powder,0.9248976111412048,Lipstick,0.9640860557556152,Perfume,0.999234139919281,,,,
/m/014trl,Cosmetics,/m/06c7f7,Lipstick,Perfume,0.8831347823143005,Hair spray,0.9640860557556152,Face powder,1.0029246807098389,,,,
/m/014trl,Cosmetics,/m/0p833,Perfume,Lipstick,0.8831347823143005,Hair spray,0.999234139919281,Face powder,1.0187159776687622,,,,
/m/02w3_ws,Personal care,/m/012xff,Toothbrush,Goggles,0.9254021048545837,Sunglasses,0.9269047975540161,Wheelchair,0.9345800280570984,Glasses,0.9489545226097107,Crutch,0.992715060710907
/m/02w3_ws,Personal care,/m/017ftj,Sunglasses,Glasses,0.5290129780769348,Goggles,0.5604920387268066,Wheelchair,0.9100032448768616,Toothbrush,0.9269047975540161,Diaper,0.9729543924331665
/m/02w3_ws,Personal care,/m/02_n6y,Goggles,Sunglasses,0.5604920387268066,Glasses,0.612140953540802,Toothbrush,0.9254021048545837,Wheelchair,0.948083221912384,Cream,1.0327942371368408
/m/02w3_ws,Personal care,/m/05441v,Crutch,Toothbrush,0.992715060710907,Wheelchair,1.009108304977417,Goggles,1.0358909368515015,Glasses,1.0386399030685425,Sunglasses,1.0481133460998535
/m/02w3_ws,Personal care,/m/08p92x,Cream,Glasses,0.9680439233779907,Sunglasses,1.020157814025879,Diaper,1.0262213945388794,Goggles,1.0327942371368408,Toothbrush,1.0331047773361206
/m/02w3_ws,Personal care,/m/0f571,Diaper,Glasses,0.9724410176277161,Sunglasses,0.9729543924331665,Wheelchair,0.9732877016067505,Toothbrush,0.9990741610527039,Cream,1.0262213945388794
/m/02w3_ws,Personal care,/m/0jyfg,Glasses,Sunglasses,0.5290129780769348,Goggles,0.612140953540802,Wheelchair,0.9323894381523132,Toothbrush,0.9489545226097107,Cream,0.9680439233779907
/m/02w3_ws,Personal care,/m/0qmmr,Wheelchair,Sunglasses,0.9100032448768616,Glasses,0.9323894381523132,Toothbrush,0.9345800280570984,Goggles,0.948083221912384,Diaper,0.9732877016067505
/m/01xgg_,Medical equipment,/m/012ysf,Syringe,Stethoscope,0.9522753357887268,Band-aid,0.9817901849746704,Stretcher,1.0356974601745605,,,,
/m/01xgg_,Medical equipment,/m/02lbcq,Stretcher,Stethoscope,0.93317711353302,Syringe,1.0356974601745605,Band-aid,1.0365910530090332,,,,
/m/01xgg_,Medical equipment,/m/073g6,Stethoscope,Stretcher,0.93317711353302,Syringe,0.9522753357887268,Band-aid,0.9733279347419739,,,,
/m/01xgg_,Medical equipment,/m/0j496,Band-aid,Stethoscope,0.9733279347419739,Syringe,0.9817901849746704,Stretcher,1.0365910530090332,,,,
/m/04szw,Musical instrument,/m/013y1f,Organ (Musical Instrument),Violin,0.8618459105491638,Piano,0.8943988680839539,Saxophone,0.9094401001930237,Cello,0.9130977988243103,Musical keyboard,0.9188953042030334
/m/04szw,Musical instrument,/m/018j2,Banjo,Cello,0.8582736849784851,Piano,0.8636540174484253,Saxophone,0.8895441889762878,Violin,0.9148754477500916,Guitar,0.9311267733573914
/m/04szw,Musical instrument,/m/01xqw,Cello,Violin,0.6867161393165588,Piano,0.700532853603363,Saxophone,0.7308184504508972,Guitar,0.7694611549377441,Banjo,0.8582736849784851
/m/04szw,Musical instrument,/m/026t6,Drum,Piano,0.8422104716300964,Guitar,0.8586881756782532,Flute,0.8673621416091919,Trumpet,0.8695732951164246,Violin,0.8939006328582764
/m/04szw,Musical instrument,/m/0319l,French horn,Harp,0.9521692991256714,Violin,0.9707682132720947,Harpsichord,0.9752469062805176,Saxophone,0.9759459495544434,Musical keyboard,0.9805507659912109
/m/04szw,Musical instrument,/m/0342h,Guitar,Piano,0.7270097136497498,Violin,0.7306665182113647,Cello,0.7694611549377441,Saxophone,0.7983837723731995,Musical keyboard,0.8020427227020264
/m/04szw,Musical instrument,/m/03m5k,Harp,Harpsichord,0.7838280200958252,Trumpet,0.9134693741798401,Guitar,0.9422945380210876,Saxophone,0.9452821612358093,Cello,0.9474493861198425
/m/04szw,Musical instrument,/m/03q5t,Harpsichord,Harp,0.7838280200958252,Saxophone,0.8934552669525146,Accordion,0.8939164876937866,Violin,0.9101662635803223,Guitar,0.9141356348991394
/m/04szw,Musical instrument,/m/03qjg,Harmonica,Piano,0.9405120015144348,Violin,0.9427833557128906,Accordion,0.9491645693778992,Harp,0.9512686133384705,Trombone,0.96023029088974
/m/04szw,Musical instrument,/m/057cc,Musical keyboard,Piano,0.7567182183265686,Guitar,0.8020427227020264,Violin,0.8171645402908325,Cello,0.870827853679657,Drum,0.8965119123458862
/m/04szw,Musical instrument,/m/05kms,Oboe,Cello,0.976746678352356,Trombone,0.9904763698577881,Banjo,0.9917044639587402,Piano,1.0001890659332275,Saxophone,1.0018268823623657
/m/04szw,Musical instrument,/m/05r5c,Piano,Violin,0.696674644947052,Cello,0.700532853603363,Guitar,0.7270097136497498,Saxophone,0.7454939484596252,Musical keyboard,0.7567182183265686
/m/04szw,Musical instrument,/m/06ncr,Saxophone,Cello,0.7308184504508972,Violin,0.74170982837677,Piano,0.7454939484596252,Guitar,0.7983837723731995,Trumpet,0.8790671825408936
/m/04szw,Musical instrument,/m/07c6l,Trombone,Saxophone,0.8842802047729492,Cello,0.8855209946632385,Piano,0.8887083530426025,Violin,0.8902189135551453,Flute,0.8935800194740295
/m/04szw,Musical instrument,/m/07gql,Trumpet,Violin,0.8303242325782776,Guitar,0.8565984964370728,Piano,0.8586111664772034,Flute,0.8637391328811646,Drum,0.8695732951164246
/m/04szw,Musical instrument,/m/07y_7,Violin,Cello,0.6867161393165588,Piano,0.696674644947052,Guitar,0.7306665182113647,Saxophone,0.74170982837677,Flute,0.8022761344909668
/m/04szw,Musical instrument,/m/0f8s22,Chime,Flute,0.9813635349273682,Trumpet,1.010842204093933,Oboe,1.015052080154419,Trombone,1.0214487314224243,Cello,1.0227197408676147
/m/04szw,Musical instrument,/m/0l14j_,Flute,Violin,0.8022761344909668,Trumpet,0.8637391328811646,Drum,0.8673621416091919,Cello,0.8747060298919678,Piano,0.8861689567565918
/m/04szw,Musical instrument,/m/0mkg,Accordion,Harpsichord,0.8939164876937866,Violin,0.929398238658905,Piano,0.9398149251937866,Guitar,0.9463009834289551,Cello,0.9468600749969482
/m/04szw,Musical instrument,/m/0xzly,Maraca,Harmonica,1.0047569274902344,Cello,1.089349627494812,Harpsichord,1.096360445022583,Trumpet,1.0966267585754395,Saxophone,1.1022428274154663
/m/018xm,Ball (Object),/m/01226z,Football,Rugby ball,0.820654034614563,Cricket ball,0.8648477792739868,Tennis ball,0.9280309081077576,Volleyball (Ball),0.9582863450050354,,
/m/018xm,Ball (Object),/m/02ctlc,Cricket ball,Rugby ball,0.6507099866867065,Tennis ball,0.6991444826126099,Football,0.8648477792739868,Volleyball (Ball),1.0200176239013672,,
/m/018xm,Ball (Object),/m/02rgn06,Volleyball (Ball),Tennis ball,0.9147491455078125,Football,0.9582863450050354,Rugby ball,0.9641228318214417,Cricket ball,1.0200176239013672,,
/m/018xm,Ball (Object),/m/05ctyq,Tennis ball,Cricket ball,0.6991444826126099,Rugby ball,0.7404959201812744,Volleyball (Ball),0.9147491455078125,Football,0.9280309081077576,,
/m/018xm,Ball (Object),/m/0wdt60w,Rugby ball,Cricket ball,0.6507099866867065,Tennis ball,0.7404959201812744,Football,0.820654034614563,Volleyball (Ball),0.9641228318214417,,
/m/0dv9c,Racket,/m/0h8my_4,Tennis racket,Table tennis racket,0.39624887704849243,,,,,,,,
/m/0dv9c,Racket,/m/05_5p_0,Table tennis racket,Tennis racket,0.39624887704849243,,,,,,,,
/m/0zvk5,Helmet,/m/03p3bw,Bicycle helmet,Football helmet,0.7046563625335693,,,,,,,,
/m/0zvk5,Helmet,/m/07qxg_,Football helmet,Bicycle helmet,0.7046563625335693,,,,,,,,
/m/011q46kg,Container,/m/02jnhm,Tin can,Picnic basket,0.9034646153450012,Waste container,0.9120255708694458,Bottle,0.9772360920906067,Beaker,1.0411944389343262,Barrel,1.0462658405303955
/m/011q46kg,Container,/m/02zn6n,Barrel,Bottle,0.7752396464347839,Waste container,0.9512662291526794,Picnic basket,0.966121256351471,Beaker,0.9760122299194336,Jug,1.0345667600631714
/m/011q46kg,Container,/m/04dr76w,Bottle,Barrel,0.7752396464347839,Beaker,0.9360560774803162,Picnic basket,0.9499055743217468,Waste container,0.9565622210502625,Tin can,0.9772360920906067
/m/011q46kg,Container,/m/07kng9,Picnic basket,Waste container,0.8782928586006165,Tin can,0.9034646153450012,Bottle,0.9499055743217468,Barrel,0.966121256351471,Beaker,1.0401074886322021
/m/011q46kg,Container,/m/08hvt4,Jug,Barrel,1.0345667600631714,Waste container,1.047979712486267,Beaker,1.0638471841812134,Tin can,1.07737135887146,Flowerpot,1.0887571573257446
/m/011q46kg,Container,/m/0bjyj5,Waste container,Picnic basket,0.8782928586006165,Tin can,0.9120255708694458,Barrel,0.9512662291526794,Bottle,0.9565622210502625,Beaker,1.0122289657592773
/m/011q46kg,Container,/m/0d20w4,Beaker,Bottle,0.9360560774803162,Barrel,0.9760122299194336,Waste container,1.0122289657592773,Picnic basket,1.0401074886322021,Tin can,1.0411944389343262
/m/011q46kg,Container,/m/0fm3zh,Flowerpot,Bottle,0.9834313988685608,Barrel,1.0519943237304688,Picnic basket,1.0565545558929443,Beaker,1.0586483478546143,Tin can,1.0690642595291138
/m/03hlz0c,Kitchen utensil,/m/01_5g,Chopsticks,Whisk,0.9061822295188904,Cutting board,0.9157123565673828,Knife,0.9349184036254883,Spoon,0.9368446469306946,Spatula,0.9651181697845459
/m/03hlz0c,Kitchen utensil,/m/027rl48,Ladle,Fork,1.0484986305236816,Knife,1.052079677581787,Spatula,1.0618783235549927,Whisk,1.081932544708252,Bottle opener,1.0855594873428345
/m/03hlz0c,Kitchen utensil,/m/02d1br,Spatula,Spoon,0.8262137770652771,Knife,0.8760559558868408,Cutting board,0.9024819731712341,Pizza cutter,0.9327589273452759,Chopsticks,0.9651181697845459
/m/03hlz0c,Kitchen utensil,/m/02mqfb,Can opener,Bottle opener,0.8294814825057983,Pizza cutter,1.0741057395935059,Measuring cup,1.0830920934677124,Cutting board,1.0866807699203491,Drinking straw,1.1014055013656616
/m/03hlz0c,Kitchen utensil,/m/02pdsw,Cutting board,Pizza cutter,0.757813036441803,Measuring cup,0.8685671091079712,Knife,0.8918971419334412,Spatula,0.9024819731712341,Chopsticks,0.9157123565673828
/m/03hlz0c,Kitchen utensil,/m/02vwcm,Whisk,Chopsticks,0.9061822295188904,Fork,0.9778185486793518,Spoon,0.9810009002685547,Knife,0.9816609621047974,Drinking straw,0.9948472380638123
/m/03hlz0c,Kitchen utensil,/m/03v5tg,Drinking straw,Measuring cup,0.845524787902832,Bottle opener,0.9068461060523987,Cutting board,0.9262332916259766,Spoon,0.9310877919197083,Spatula,0.9768510460853577
/m/03hlz0c,Kitchen utensil,/m/04ctx,Knife,Spoon,0.8584455847740173,Spatula,0.8760559558868408,Cutting board,0.8918971419334412,Fork,0.8998323678970337,Chopsticks,0.9349184036254883
/m/03hlz0c,Kitchen utensil,/m/04f5ws,Bottle opener,Can opener,0.8294814825057983,Measuring cup,0.9019941687583923,Drinking straw,0.9068461060523987,Cutting board,0.984910786151886,Spatula,0.9888292551040649
/m/03hlz0c,Kitchen utensil,/m/07v9_z,Measuring cup,Drinking straw,0.845524787902832,Cutting board,0.8685671091079712,Pizza cutter,0.9018034338951111,Bottle opener,0.9019941687583923,Spatula,0.9953616857528687
/m/03hlz0c,Kitchen utensil,/m/08ks85,Pizza cutter,Cutting board,0.757813036441803,Measuring cup,0.9018034338951111,Spatula,0.9327589273452759,Knife,0.9696433544158936,Chopsticks,1.006117820739746
/m/03hlz0c,Kitchen utensil,/m/0cmx8,Spoon,Spatula,0.8262137770652771,Knife,0.8584455847740173,Drinking straw,0.9310877919197083,Chopsticks,0.9368446469306946,Cutting board,0.9400783181190491
/m/03hlz0c,Kitchen utensil,/m/0dt3t,Fork,Knife,0.8998323678970337,Cutting board,0.9621551036834717,Spoon,0.9626131653785706,Chopsticks,0.9659495949745178,Spatula,0.9739717245101929
/m/083kb,Weapon,/m/01g3x7,Bow and arrow,Sword,0.9045408964157104,Knife,0.9138643145561218,Rifle,0.9213533997535706,Handgun,0.938469409942627,Dagger,0.9445143342018127
/m/083kb,Weapon,/m/020kz,Cannon,Handgun,0.9246538281440735,Rifle,0.947809636592865,Shotgun,0.952064037322998,Knife,0.954678475856781,Missile,0.9627653360366821
/m/083kb,Weapon,/m/02gzp,Dagger,Handgun,0.8158044815063477,Shotgun,0.8588367700576782,Sword,0.8725261688232422,Knife,0.8851856589317322,Rifle,0.9134764671325684
/m/083kb,Weapon,/m/04ctx,Knife,Rifle,0.7598949670791626,Sword,0.790099024772644,Handgun,0.8689622282981873,Dagger,0.8851856589317322,Shotgun,0.8913834095001221
/m/083kb,Weapon,/m/06c54,Rifle,Missile,0.6973028182983398,Shotgun,0.7041164040565491,Handgun,0.737960696220398,Knife,0.7598949670791626,Sword,0.818202793598175
/m/083kb,Weapon,/m/06nrc,Shotgun,Handgun,0.5977842211723328,Rifle,0.7041164040565491,Missile,0.8065617680549622,Sword,0.8492019772529602,Dagger,0.8588367700576782
/m/083kb,Weapon,/m/07cmd,Tank,Rifle,0.9041008949279785,Handgun,0.905778706073761,Missile,0.9127280712127686,Bomb,0.9145344495773315,Shotgun,0.9257614612579346
/m/083kb,Weapon,/m/0c2jj,Axe,Rifle,0.8846992254257202,Knife,0.9019494652748108,Missile,0.9223097562789917,Sword,0.939860463142395,Shotgun,0.9598462581634521
/m/083kb,Weapon,/m/0gxl3,Handgun,Shotgun,0.5977842211723328,Rifle,0.737960696220398,Dagger,0.8158044815063477,Sword,0.8540247678756714,Missile,0.8687891960144043
/m/083kb,Weapon,/m/06y5r,Sword,Knife,0.790099024772644,Rifle,0.818202793598175,Shotgun,0.8492019772529602,Handgun,0.8540247678756714,Dagger,0.8725261688232422
/m/083kb,Weapon,/m/04ylt,Missile,Rifle,0.6973028182983398,Shotgun,0.8065617680549622,Bomb,0.8545523285865784,Handgun,0.8687891960144043,Sword,0.9051041603088379
/m/083kb,Weapon,/m/0ct4f,Bomb,Missile,0.8545523285865784,Tank,0.9145344495773315,Shotgun,0.9507284760475159,Rifle,0.9572166204452515,Cannon,0.970038652420044
/m/07cx4,Telephone,/m/050k8,Mobile phone,Corded phone,0.6830264925956726,,,,,,,,
/m/07cx4,Telephone,/m/0h8lkj8,Corded phone,Mobile phone,0.6830264925956726,,,,,,,,
/m/0271t,Drink,/m/01599,Beer,Tea,0.8506317138671875,Wine,0.8861057162284851,Cocktail,0.9278886914253235,Juice,0.9917978644371033,Coffee (drink),1.0067343711853027
/m/0271t,Drink,/m/024g6,Cocktail,Tea,0.8589345812797546,Beer,0.9278886914253235,Wine,0.929267942905426,Juice,0.9385989308357239,Coffee (drink),0.950596272945404
/m/0271t,Drink,/m/02vqfm,Coffee (drink),Tea,0.8570281863212585,Cocktail,0.950596272945404,Beer,1.0067343711853027,Wine,1.0261108875274658,Juice,1.0369923114776611
/m/0271t,Drink,/m/01z1kdw,Juice,Cocktail,0.9385989308357239,Wine,0.9654653072357178,Tea,0.965675413608551,Beer,0.9917978644371033,Coffee (drink),1.0369923114776611
/m/0271t,Drink,/m/07clx,Tea,Beer,0.8506317138671875,Coffee (drink),0.8570281863212585,Cocktail,0.8589345812797546,Wine,0.8952432870864868,Juice,0.965675413608551
/m/0271t,Drink,/m/081qc,Wine,Beer,0.8861057162284851,Tea,0.8952432870864868,Cocktail,0.929267942905426,Juice,0.9654653072357178,Coffee (drink),1.0261108875274658
/m/02p0tk3,Human body,/m/014sv8,Human eye,Human face,0.5270451307296753,Human head,0.6124863028526306,Human ear,0.6391881704330444,Human hand,0.6421881318092346,Human mouth,0.6526638269424438
/m/02p0tk3,Human body,/m/016m2d,Skull,Human head,0.9220072031021118,Beard,0.9372112154960632,Human face,0.9372498989105225,Human hair,0.9373518228530884,Human hand,0.9520666599273682
/m/02p0tk3,Human body,/m/04hgtk,Human head,Human face,0.5424240827560425,Human eye,0.6124863028526306,Human hair,0.6138820052146912,Human hand,0.6321141719818115,Human ear,0.6659349203109741
/m/02p0tk3,Human body,/m/0dzct,Human face,Human eye,0.5270451307296753,Human head,0.5424240827560425,Human hand,0.5883423089981079,Human hair,0.6484072804450989,Human mouth,0.66385418176651
/m/02p0tk3,Human body,/m/0283dt1,Human mouth,Human nose,0.6194120049476624,Human ear,0.6520357131958008,Human eye,0.6526638269424438,Human face,0.66385418176651,Human hand,0.6749875545501709
/m/02p0tk3,Human body,/m/039xj_,Human ear,Human eye,0.6391881704330444,Human nose,0.6496062278747559,Human mouth,0.6520357131958008,Human head,0.6659349203109741,Human hand,0.7118535041809082
/m/02p0tk3,Human body,/m/0k0pj,Human nose,Human mouth,0.6194120049476624,Human ear,0.6496062278747559,Human eye,0.6615332365036011,Human face,0.6831623911857605,Human head,0.7023797035217285
/m/02p0tk3,Human body,/m/03q69,Human hair,Human head,0.6138820052146912,Human face,0.6484072804450989,Human eye,0.6901329159736633,Human hand,0.7047072052955627,Human ear,0.7266197800636292
/m/02p0tk3,Human body,/m/0k65p,Human hand,Human arm,0.5358456969261169,Human face,0.5883423089981079,Human foot,0.5982832908630371,Human head,0.6321141719818115,Human leg,0.6396247148513794
/m/02p0tk3,Human body,/m/031n1,Human foot,Human leg,0.45031243562698364,Human hand,0.5982832908630371,Human eye,0.6648454070091248,Human face,0.6778101921081543,Human head,0.7065484523773193
/m/02p0tk3,Human body,/m/0dzf4,Human arm,Human hand,0.5358456969261169,Human leg,0.6775212287902832,Human eye,0.7228387594223022,Human face,0.733587920665741,Human head,0.7367888689041138
/m/02p0tk3,Human body,/m/035r7c,Human leg,Human foot,0.45031243562698364,Human hand,0.6396247148513794,Human arm,0.6775212287902832,Human eye,0.6862690448760986,Human head,0.6866392493247986
/m/02p0tk3,Human body,/m/015h_t,Beard,Human hair,0.8378368616104126,Human head,0.9218815565109253,Skull,0.9372112154960632,Human face,0.9518377184867859,Human eye,0.9561470746994019
/m/08dz3q,Auto part,/m/01jfm_,Vehicle registration plate,Seat belt,0.9083308577537537,Wheel,0.9830299019813538,Tire,1.0317130088806152,,,,
/m/08dz3q,Auto part,/m/083wq,Wheel,Tire,0.8662517666816711,Seat belt,0.8905053734779358,Vehicle registration plate,0.9830299019813538,,,,
/m/08dz3q,Auto part,/m/0dkzw,Seat belt,Wheel,0.8905053734779358,Vehicle registration plate,0.9083308577537537,Tire,0.9139142036437988,,,,
/m/08dz3q,Auto part,/m/0h9mv,Tire,Wheel,0.8662517666816711,Seat belt,0.9139142036437988,Vehicle registration plate,1.0317130088806152,,,,
